LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_fix.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,fix.started,training_feedback_txt.stopped,fix.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,prac_fback_text.stopped,star.started,hegagon.started,triangle.started,circle.started,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,vts_fback.stopped,blockNum,norew_fback.started,norew_fback.stopped,top_target.stopped,tgt_fix.stopped,bot_target.stopped,target_resp.stopped,key_resp_2.keys,key_resp_2.rt,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,727.88933933,,,S,160,circle,0.002024254000389192,,,,,1,0,,,3,,,,,,,,,723.5844398739996,723.5844398739996,723.5844398739996,723.5844398739996,725.0861338210002,725.0861338210002,725.0861338210002,725.0861338210002,725.0861338210002,725.0861338210002,725.0861338210002,725.0861338210002,repeat,letter,lettRpt,f,1.2762234349997925,vtsPrac,726.3877874920004,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,733.8957953920003,,,F,167,triangle,0.0011797639999713283,,,,,1,0,,,3,,,,,,,,,728.8737524769999,728.8737524769999,728.8737524769999,728.8737524769999,730.3751812389996,730.3751812389996,730.3751812389996,730.3751812389996,730.3751812389996,730.3751812389996,730.3751812389996,730.3751812389996,switch,number,numSwt,k,1.9948235260003457,vtsPrac,732.3942602149996,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,739.6187753939998,,,U,174,hexagon,0.0014481700000033015,,,,,1,0,,,3,,,,,,,,,734.8803962859997,734.8803962859997,734.8803962859997,734.8803962859997,736.3819497700001,736.3819497700001,736.3819497700001,736.3819497700001,736.3819497700001,736.3819497700001,736.3819497700001,736.3819497700001,repeat,number,numRpt,k,1.7177312529997835,vtsPrac,738.1173010409998,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,744.5409421640002,,,D,125,star,0.0010089329998663743,,,,,1,0,,,3,,,,,,,,,740.6036532510002,740.6036532510002,740.6036532510002,740.6036532510002,742.1048977610003,742.1048977610003,742.1048977610003,742.1048977610003,742.1048977610003,742.1048977610003,742.1048977610003,742.1048977610003,repeat,number,numRpt,j,0.9061216820005029,vtsPrac,743.0393661089997,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,749.2463905110003,,,S,160,triangle,0.0012198919994261814,,,,,1,0,,,3,,,,,,,,,745.5254161790003,745.5254161790003,745.5254161790003,745.5254161790003,747.0271677590003,747.0271677590003,747.0271677590003,747.0271677590003,747.0271677590003,747.0271677590003,747.0271677590003,747.0271677590003,switch,letter,lettSwt,f,0.695131486000264,vtsPrac,747.7446830200001,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,754.8187802300004,,,F,167,hexagon,0.0013870559996576048,,,,,1,0,,,3,,,,,,,,,750.2308949370004,750.2308949370004,750.2308949370004,750.2308949370004,751.7322196440005,751.7322196440005,751.7322196440005,751.7322196440005,751.7322196440005,751.7322196440005,751.7322196440005,751.7322196440005,repeat,letter,lettRpt,d,1.566560329999902,vtsPrac,753.3175001390005,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,760.2414821650004,,,U,174,star,0.00090911299957952,,,,,1,0,,,3,,,,,,,,,755.8033140849998,755.8033140849998,755.8033140849998,755.8033140849998,757.3049397919999,757.3049397919999,757.3049397919999,757.3049397919999,757.3049397919999,757.3049397919999,757.3049397919999,757.3049397919999,switch,number,numSwt,k,1.3933295430001635,vtsPrac,758.7400451150002,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,765.0468634960002,,,D,125,hexagon,0.016694183999788947,,,,,1,0,,,3,,,,,,,,,761.2261954820001,761.2261954820001,761.2261954820001,761.2261954820001,762.7108013519996,762.7108013519996,762.7108013519996,762.7108013519996,762.72751991,762.72751991,762.72751991,762.72751991,repeat,number,numRpt,j,0.8035849339999004,vtsPrac,763.5453003799998,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,770.4194730120003,,,F,174,hexagon,0.0013758249997408711,,,,,1,0,,,3,,,,,,,,,766.0314735240004,766.0314735240004,766.0314735240004,766.0314735240004,767.5329163540005,767.5329163540005,767.5329163540005,767.5329163540005,767.5329163540005,767.5329163540005,767.5329163540005,767.5329163540005,switch,letter,lettSwt,d,1.3575732089998382,vtsPrac,768.9178688309999,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,775.2914694309998,,,U,139,triangle,0.0012583719999383902,,,,,0,0,,,3,,,,,,,,,771.4040279650003,771.4040279650003,771.4040279650003,771.4040279650003,772.9056325140004,772.9056325140004,772.9056325140004,772.9056325140004,772.9056325140004,772.9056325140004,772.9056325140004,772.9056325140004,repeat,letter,NA,d,0.8657178999997086,vtsPrac,773.7906836099996,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,780.2637638170004,,,B,167,triangle,0.0010950129999400815,,,,,1,1,,,3,,,,,,,,,776.2760121100005,776.2760121100005,776.2760121100005,776.2760121100005,777.7776752590003,777.7776752590003,777.7776752590003,777.7776752590003,777.7776752590003,777.7776752590003,777.7776752590003,777.7776752590003,repeat,letter,lettRpt,d,0.9607425210001566,vtsPrac,778.763221316,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,784.9522740289999,,,D,132,hexagon,0.001204889999826264,,,,,1,0,,,3,,,,,,,,,781.2480949389997,781.2480949389997,781.2480949389997,781.2480949389997,782.749636561,782.749636561,782.749636561,782.749636561,782.749636561,782.749636561,782.749636561,782.749636561,repeat,letter,lettRpt,d,0.6684921700002633,vtsPrac,783.4504245809999,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,789.8743794349998,,,D,181,circle,0.0011612099997364567,,,,,1,0,,,3,,,,,,,,,785.9364767769998,785.9364767769998,785.9364767769998,785.9364767769998,787.4383746170001,787.4383746170001,787.4383746170001,787.4383746170001,787.4383746170001,787.4383746170001,787.4383746170001,787.4383746170001,switch,number,numSwt,k,0.908577079999759,vtsPrac,788.3725372269996,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,794.796566515,,,H,139,hexagon,0.001448310999876412,,,,,1,0,,,3,,,,,,,,,790.8589096050005,790.8589096050005,790.8589096050005,790.8589096050005,792.360512449,792.360512449,792.360512449,792.360512449,792.360512449,792.360512449,792.360512449,792.360512449,switch,letter,lettSwt,d,0.9073750960001234,vtsPrac,793.2949784469997,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,800.2023068089998,,800.7027686200004,U,160,hexagon,0.0012444409994714078,,,,,1,0,,,3,,,,,,,,,795.780951401,795.780951401,795.780951401,795.780951401,797.2826701159997,797.2826701159997,797.2826701159997,797.2826701159997,797.2826701159997,797.2826701159997,797.2826701159997,797.2826701159997,repeat,letter,lettRpt,f,1.4016955809997853,vtsPrac,798.70066731,800.2023068089998,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,804.9577118210004,,,F,167,star,0.0008971049992396729,,,,,1,0,,,3,,,,,,,,,801.1866671290004,801.1866671290004,801.1866671290004,801.1866671290004,802.6882742610001,802.6882742610001,802.6882742610001,802.6882742610001,802.6882742610001,802.6882742610001,802.6882742610001,802.6882742610001,switch,number,numSwt,k,0.7460401960001946,vtsPrac,803.4558126220004,,,,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,829.2176213119997,,,S,160,triangle,0.0022143429996503983,,,,,1,0,,,,,,,,,,,,824.2457411359997,824.2457411359997,824.2457411359997,824.2457411359997,825.7471312769999,825.7471312769999,825.7471312769999,825.7471312769999,825.7471312769999,825.7471312769999,825.7471312769999,825.7471312769999,switch,letter,lettSwt,f,1.9432286070000373,noRew,,,0,827.717732435,829.2176213119997,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,834.4567948389999,,,F,132,circle,0.0008053430001382367,,,,,1,0,,,,,,,,,,,,830.2021337250003,830.2021337250003,830.2021337250003,830.2021337250003,831.70385923,831.70385923,831.70385923,831.70385923,831.70385923,831.70385923,831.70385923,831.70385923,repeat,letter,lettRpt,d,1.2258383849998609,noRew,,,0,832.9553901610002,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,839.9630045039999,,,D,167,hexagon,0.001494572999945376,,,,,1,0,,,,,,,,,,,,835.441246721,835.441246721,835.441246721,835.441246721,836.9427862289999,836.9427862289999,836.9427862289999,836.9427862289999,836.9427862289999,836.9427862289999,836.9427862289999,836.9427862289999,repeat,letter,lettRpt,d,1.4913971620003394,noRew,,,0,838.4613450390002,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,845.1853044570003,,,H,174,star,0.0013904099996580044,,,,,1,0,,,,,,,,,,,,840.9472481420003,840.9472481420003,840.9472481420003,840.9472481420003,842.4489487590004,842.4489487590004,842.4489487590004,842.4489487590004,842.4489487590004,842.4489487590004,842.4489487590004,842.4489487590004,switch,number,numSwt,k,1.2020820559996537,noRew,,,0,843.6835966800004,845.1853044570003,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,850.1741640240002,,,S,160,hexagon,0.0011628949996520532,,,,,1,0,,,,,,,,,,,,846.1697681110004,846.1697681110004,846.1697681110004,846.1697681110004,847.6716390160004,847.6716390160004,847.6716390160004,847.6716390160004,847.6716390160004,847.6716390160004,847.6716390160004,847.6716390160004,repeat,number,numRpt,k,0.9701856669994413,noRew,,,0,848.6725974269998,850.1741640240002,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,854.7791378999996,,,F,132,circle,0.0009459539996896638,,,,,1,0,,,,,,,,,,,,851.1586079820004,851.1586079820004,851.1586079820004,851.1586079820004,852.6602567650002,852.6602567650002,852.6602567650002,852.6602567650002,852.6602567650002,852.6602567650002,852.6602567650002,852.6602567650002,switch,letter,lettSwt,d,0.5993190249996587,noRew,,,0,853.2775276859998,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,860.1851252789997,,860.6857134590005,D,167,triangle,0.0011663750001389417,,,,,1,0,,,,,,,,,,,,855.7635932059998,855.7635932059998,855.7635932059998,855.7635932059998,857.2651492950004,857.2651492950004,857.2651492950004,857.2651492950004,857.2651492950004,857.2651492950004,857.2651492950004,857.2651492950004,switch,number,numSwt,k,1.4020328299998255,noRew,,,0,858.6833385200002,860.1851252789997,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,865.0572010950004,,,H,174,star,0.0009803319999264204,,,,,1,0,,,,,,,,,,,,861.1694827449996,861.1694827449996,861.1694827449996,861.1694827449996,862.6713924259998,862.6713924259998,862.6713924259998,862.6713924259998,862.6713924259998,862.6713924259998,862.6713924259998,862.6713924259998,repeat,number,numRpt,k,0.858811983000578,noRew,,,0,863.5554630470001,865.0572010950004,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,869.8961003509999,,,S,174,star,0.001150375999714015,,,,,1,0,,,,,,,,,,,,866.041700145,866.041700145,866.041700145,866.041700145,867.543555789,867.543555789,867.543555789,867.543555789,867.543555789,867.543555789,867.543555789,867.543555789,repeat,number,numRpt,k,0.8266945919999671,noRew,,,0,868.3943557240004,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,874.6345538070004,,875.1349961250003,H,146,circle,0.0013129559993103612,,,,,1,0,,,,,,,,,,,,870.8803047550005,870.8803047550005,870.8803047550005,870.8803047550005,872.3822669469996,872.3822669469996,872.3822669469996,872.3822669469996,872.3822669469996,872.3822669469996,872.3822669469996,872.3822669469996,switch,letter,lettSwt,d,0.7340159999998832,noRew,,,0,873.132776766,874.6345538070004,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,879.2561929990002,,,F,125,circle,0.0010359079997215304,,,,,1,0,,,,,,,,,,,,875.618833645,875.618833645,875.618833645,875.618833645,877.1203595889997,877.1203595889997,877.1203595889997,877.1203595889997,877.1203595889997,877.1203595889997,877.1203595889997,877.1203595889997,repeat,letter,lettRpt,d,0.6099856369996814,noRew,,,0,877.7545068490003,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,884.028321921,,,B,139,hexagon,0.0013843950000591576,,,,,1,0,,,,,,,,,,,,880.2406446769996,880.2406446769996,880.2406446769996,880.2406446769996,881.742191285,881.742191285,881.742191285,881.742191285,881.742191285,881.742191285,881.742191285,881.742191285,switch,number,numSwt,j,0.7568579680005314,noRew,,,0,882.5265809509997,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,889.4340850720005,,,B,125,triangle,0.0012021940001432085,,,,,1,0,,,,,,,,,,,,885.0126785389998,885.0126785389998,885.0126785389998,885.0126785389998,886.5143214889999,886.5143214889999,886.5143214889999,886.5143214889999,886.5143214889999,886.5143214889999,886.5143214889999,886.5143214889999,repeat,number,numRpt,j,1.392510680000214,noRew,,,0,887.9324324499999,889.4340850720005,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,895.2069619549998,,,F,139,star,0.0010916450000877376,,,,,1,0,,,,,,,,,,,,890.4188789000004,890.4188789000004,890.4188789000004,890.4188789000004,891.9201527290002,891.9201527290002,891.9201527290002,891.9201527290002,891.9201527290002,891.9201527290002,891.9201527290002,891.9201527290002,switch,letter,lettSwt,d,1.7543425580001895,noRew,,,0,893.7054046569997,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,900.3462818109997,,900.8467096959998,H,160,star,0.0011649339994619368,,,,,1,0,,,,,,,,,,,,896.1914891620004,896.1914891620004,896.1914891620004,896.1914891620004,897.6933199749997,897.6933199749997,897.6933199749997,897.6933199749997,897.6933199749997,897.6933199749997,897.6933199749997,897.6933199749997,repeat,letter,lettRpt,d,1.1347089469995808,noRew,,,0,898.8442225160002,900.3462818109997,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,905.0680233090002,,,S,167,circle,0.0010590080000838498,,,,,0,0,,,,,,,,,,,,901.3307812609996,901.3307812609996,901.3307812609996,901.3307812609996,902.8321863639999,902.8321863639999,902.8321863639999,902.8321863639999,902.8321863639999,902.8321863639999,902.8321863639999,902.8321863639999,switch,number,NA,j,0.7070883680003135,noRew,,,0,903.567772852,905.0680233090002,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,910.257029891,,,B,139,star,0.0014916580003045965,,,,,1,1,,,,,,,,,,,,906.0523873759998,906.0523873759998,906.0523873759998,906.0523873759998,907.5542461600003,907.5542461600003,907.5542461600003,907.5542461600003,907.5542461600003,907.5542461600003,907.5542461600003,907.5542461600003,repeat,number,numRpt,j,1.168487147000178,noRew,,,0,908.755462267,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,917.1479319109999,,,Y,181,circle,0.0013576350002040272,,,,,1,0,,,,,,,,,,,,911.2414519910003,911.2414519910003,911.2414519910003,911.2414519910003,912.7432581059998,912.7432581059998,912.7432581059998,912.7432581059998,912.7432581059998,912.7432581059998,912.7432581059998,912.7432581059998,switch,letter,lettSwt,f,2.8828148900006454,noRew,,,0,915.6463352289998,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,921.9700429890004,,,D,125,hexagon,0.001121199999943201,,,,,0,0,,,,,,,,,,,,918.1325145850001,918.1325145850001,918.1325145850001,918.1325145850001,919.634163534,919.634163534,919.634163534,919.634163534,919.634163534,919.634163534,919.634163534,919.634163534,switch,number,NA,k,0.8073532759995032,noRew,,,0,920.4697812569998,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,927.793211785,,,S,132,triangle,0.0009440949997951975,,,,,0,1,,,,,,,,,,,,922.9544577949996,922.9544577949996,922.9544577949996,922.9544577949996,924.4561729849997,924.4561729849997,924.4561729849997,924.4561729849997,924.4561729849997,924.4561729849997,924.4561729849997,924.4561729849997,switch,letter,NA,d,1.809487044999969,noRew,,,0,926.291804084,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,0,612,,,933.3658319190004,,,D,160,triangle,0.0012614809993465315,,,,,1,1,,,,,,,,,,,,928.7774061559999,928.7774061559999,928.7774061559999,928.7774061559999,930.2791306289996,930.2791306289996,930.2791306289996,930.2791306289996,930.2791306289996,930.2791306289996,930.2791306289996,930.2791306289996,switch,number,numSwt,k,1.5384341430003587,noRew,,,0,931.8643422139999,,,,,,,,,,,,,,,,,,,,,,,,12531,2022-09-19_10h41.26.973,vts_reward_expectancy_OFFLINE,2022.2.4,59.92560787097398,
