LTriangleOpac,LCircleOpac,LHexagonOpac,LStarOpac,RTriangleOpac,RCircleOpac,RHexagonOpac,RStarOpac,LShape_ID,RShape_ID,training_blocks.thisRepN,training_blocks.thisTrialN,training_blocks.thisN,training_blocks.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,task1_prac_redo.thisRepN,task1_prac_redo.thisTrialN,task1_prac_redo.thisN,task1_prac_redo.thisIndex,task1_prac_trials.thisRepN,task1_prac_trials.thisTrialN,task1_prac_trials.thisN,task1_prac_trials.thisIndex,task2_prac_redo.thisRepN,task2_prac_redo.thisTrialN,task2_prac_redo.thisN,task2_prac_redo.thisIndex,task2_praac_trials.thisRepN,task2_praac_trials.thisTrialN,task2_praac_trials.thisN,task2_praac_trials.thisIndex,vts_prac_redo.thisRepN,vts_prac_redo.thisTrialN,vts_prac_redo.thisN,vts_prac_redo.thisIndex,vts_practice_trials.thisRepN,vts_practice_trials.thisTrialN,vts_practice_trials.thisN,vts_practice_trials.thisIndex,trials_norew.thisRepN,trials_norew.thisTrialN,trials_norew.thisN,trials_norew.thisIndex,block.thisRepN,block.thisTrialN,block.thisN,block.thisIndex,trials_rew.thisRepN,trials_rew.thisTrialN,trials_rew.thisN,trials_rew.thisIndex,key_resp.started,key_resp.keys,key_resp.rt,training_fix.started,left_circle.started,right_circle.started,left_triangle.started,right_triangle.started,left_star.started,right_star.started,left_hexagon.started,right_hexagon.started,training_resp.started,training_resp.keys,training_resp.rt,points_trial,points_cumul,trainBlock,training_feedback_txt.started,training_feedback_txt.stopped,curr_topStim,curr_bottStim,curr_shape,ISI.started,fix.started,fix.stopped,tgt_fix_prac1.started,top_target_prac1.started,bott_target_prac1.started,target_resp_prac1.started,acc,E1,target_resp_prac1.keys,target_resp_prac1.rt,pracBlock,prac_fback_text.started,tgt_fix_prac2.started,top_target_prac2.started,bott_target_prac2.started,target_resp_prac2.started,target_resp_prac2.keys,target_resp_prac2.rt,star.started,hegagon.started,triangle.started,circle.started,star.stopped,hegagon.stopped,triangle.stopped,circle.stopped,top_target.started,tgt_fix.started,bot_target.started,target_resp.started,alt,task,condition,target_resp.keys,target_resp.rt,rewCond,vts_fback.started,blockNum,norew_fback.started,norew_fback.stopped,key_resp_2.keys,key_resp_2.rt,rewExpect,feedbk_text.started,feedbk_text.stopped,text_3.started,text_3.stopped,button.started,debrief.index,debrief.itemText,debrief.type,debrief.granularity,debrief.font,debrief.markerColor,debrief.response,debrief.rt,button.numClicks,button.timesOn,button.timesOff,participant,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,31,0,31,0,,,,,,,,,,,,,,,,10,856,,,,146,B,circle,0.0008025440001802053,1379.2091693900002,1379.7132178520005,,,,,1,0,,,,,,,,,,,1379.7132178520005,1379.7132178520005,1379.7132178520005,1379.7132178520005,1381.214963137998,1381.214963137998,1381.214963137998,1381.214963137998,1381.214963137998,1381.214963137998,1381.214963137998,1381.214963137998,switch,letter,lettSwt,j,0.49912288800260285,noRew,,0,,,,,high,1381.7321173809978,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,0,856,,,,160,U,star,0.0020933890009473544,1402.3343881519977,1402.8386260449988,,,,,1,0,,,,,,,,,,,1402.8386260449988,1402.8386260449988,1402.8386260449988,1402.8386260449988,1404.340360487,1404.340360487,1404.340360487,1404.340360487,1404.340360487,1404.340360487,1404.340360487,1404.340360487,repeat,letter,lettRpt,k,0.5087717790011084,noRew,,1,,,space,5.3795634230045835,low,1404.8740701819988,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,,,,,,,,,,,,,,,,1,857,,,,125,Y,hexagon,0.0011472400001366623,1406.8561803589982,1407.3603241460005,,,,,1,0,,,,,,,,,,,1407.3603241460005,1407.3603241460005,1407.3603241460005,1407.3603241460005,1408.8619701419993,1408.8619701419993,1408.8619701419993,1408.8619701419993,1408.8619701419993,1408.8619701419993,1408.8619701419993,1408.8619701419993,repeat,letter,lettRpt,k,0.4428850380027143,noRew,,1,,,,,low,1409.3293843639985,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,0,2,0,,,,,,,,,,,,,,,,1,858,,,,132,S,star,0.0010829940001713112,1411.3100848289978,1411.8152448330002,,,,,1,0,,,,,,,,,,,1411.8152448330002,1411.8152448330002,1411.8152448330002,1411.8152448330002,1413.316867049998,1413.316867049998,1413.316867049998,1413.316867049998,1413.316867049998,1413.316867049998,1413.316867049998,1413.316867049998,repeat,letter,lettRpt,k,0.4519504570016579,noRew,,1,,,,,low,1413.8010996699995,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,3,0,3,0,,,,,,,,,,,,,,,,1,859,,,,167,D,hexagon,0.0009828780021052808,1415.7831144109987,1416.2871528609976,,,,,1,0,,,,,,,,,,,1416.2871528609976,1416.2871528609976,1416.2871528609976,1416.2871528609976,1417.7886666019986,1417.7886666019986,1417.7886666019986,1417.7886666019986,1417.7886666019986,1417.7886666019986,1417.7886666019986,1417.7886666019986,repeat,letter,lettRpt,j,0.46901451100347913,noRew,,1,,,,,low,1418.2891496589982,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,4,0,4,0,,,,,,,,,,,,,,,,10,869,,,,174,W,hexagon,0.0008838240028126165,1420.2707218519972,1420.7751805359985,,,,,1,0,,,,,,,,,,,1420.7751805359985,1420.7751805359985,1420.7751805359985,1420.7751805359985,1422.2768859889984,1422.2768859889984,1422.2768859889984,1422.2768859889984,1422.2768859889984,1422.2768859889984,1422.2768859889984,1422.2768859889984,switch,number,numSwt,f,0.38030872600211296,noRew,,1,,,,,low,1422.6772554339987,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,5,0,5,0,,,,,,,,,,,,,,,,10,879,,,,139,F,star,0.0009310259993071668,1424.6581917229996,1425.1633805799975,,,,,1,0,,,,,,,,,,,1425.1633805799975,1425.1633805799975,1425.1633805799975,1425.1633805799975,1426.6650742979982,1426.6650742979982,1426.6650742979982,1426.6650742979982,1426.6650742979982,1426.6650742979982,1426.6650742979982,1426.6650742979982,repeat,number,numRpt,d,0.4644151030006469,noRew,,1,,,,,low,1427.149208691997,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,6,0,6,0,,,,,,,,,,,,,,,,1,880,,,,181,H,hexagon,0.0008168009990185965,1429.1312738809975,1429.634941254997,,,,,1,0,,,,,,,,,,,1429.634941254997,1429.634941254997,1429.634941254997,1429.634941254997,1431.1367516009996,1431.1367516009996,1431.1367516009996,1431.1367516009996,1431.1367516009996,1431.1367516009996,1431.1367516009996,1431.1367516009996,repeat,number,numRpt,f,0.4811499960051151,noRew,,1,,,,,low,1431.6371400699973,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,7,0,7,0,,,,,,,,,,,,,,,,0,880,,,,146,B,star,0.0006727640029566828,1433.619339220997,1434.1231173449996,,,,,0,0,,,,,,,,,,,1434.1231173449996,1434.1231173449996,1434.1231173449996,1434.1231173449996,1435.6250758959977,1435.6250758959977,1435.6250758959977,1435.6250758959977,1435.6250758959977,1435.6250758959977,1435.6250758959977,1435.6250758959977,switch,letter,NA,k,0.35142139100207714,noRew,,1,,,,,low,1436.0087243719972,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,8,0,8,0,,,,,,,,,,,,,,,,0,880,,,,160,U,star,0.0008177399977284949,1437.988979198999,1438.4945608089984,,,,,1,1,,,,,,,,,,,1438.4945608089984,1438.4945608089984,1438.4945608089984,1438.4945608089984,1439.9963060779992,1439.9963060779992,1439.9963060779992,1439.9963060779992,1439.9963060779992,1439.9963060779992,1439.9963060779992,1439.9963060779992,repeat,letter,lettRpt,k,0.5247981390020868,noRew,,1,,,,,low,1440.5468872829988,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,9,0,9,0,,,,,,,,,,,,,,,,1,881,,,,125,Y,hexagon,0.0010291139988112263,1442.5289700939975,1443.0331066489998,,,,,1,0,,,,,,,,,,,1443.0331066489998,1443.0331066489998,1443.0331066489998,1443.0331066489998,1444.5345917809973,1444.5345917809973,1444.5345917809973,1444.5345917809973,1444.5345917809973,1444.5345917809973,1444.5345917809973,1444.5345917809973,repeat,letter,lettRpt,k,0.5064719450019766,noRew,,1,,,,,low,1445.068654071998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,10,0,10,0,,,,,,,,,,,,,,,,0,881,,,,132,S,star,0.001000372001726646,1447.050459918999,1447.5546637080006,,,,,1,0,,,,,,,,,,,1447.5546637080006,1447.5546637080006,1447.5546637080006,1447.5546637080006,1449.0562936749993,1449.0562936749993,1449.0562936749993,1449.0562936749993,1449.0562936749993,1449.0562936749993,1449.0562936749993,1449.0562936749993,repeat,letter,lettRpt,k,0.6090770200025872,noRew,,1,,,,,low,1449.6907314229975,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,11,0,11,0,,,,,,,,,,,,,,,,1,882,,,,167,D,hexagon,0.00129652800023905,1451.6726231249995,1452.176579256,,,,,1,0,,,,,,,,,,,1452.176579256,1452.176579256,1452.176579256,1452.176579256,1453.6780475209998,1453.6780475209998,1453.6780475209998,1453.6780475209998,1453.6780475209998,1453.6780475209998,1453.6780475209998,1453.6780475209998,repeat,letter,lettRpt,j,0.5394770840030105,noRew,,1,,,,,low,1454.2453144270003,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,12,0,12,0,,,,,,,,,,,,,,,,10,892,,,,174,W,star,0.001185872002679389,1456.2269986389983,1456.7312255559991,,,,,1,0,,,,,,,,,,,1456.7312255559991,1456.7312255559991,1456.7312255559991,1456.7312255559991,1458.2330792469984,1458.2330792469984,1458.2330792469984,1458.2330792469984,1458.2330792469984,1458.2330792469984,1458.2330792469984,1458.2330792469984,switch,number,numSwt,f,0.3445969270032947,noRew,,1,,,,,low,1458.6002106300002,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,13,0,13,0,,,,,,,,,,,,,,,,10,902,,,,139,F,hexagon,0.0012930699995195027,1460.5806881729986,1461.0861419639987,,,,,1,0,,,,,,,,,,,1461.0861419639987,1461.0861419639987,1461.0861419639987,1461.0861419639987,1462.587954142,1462.587954142,1462.587954142,1462.587954142,1462.587954142,1462.587954142,1462.587954142,1462.587954142,repeat,number,numRpt,d,0.39774378800211707,noRew,,1,,,,,low,1463.0051139159987,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,14,0,14,0,,,,,,,,,,,,,,,,1,903,,,,181,H,star,0.0009456730003876146,1464.9878340239993,1465.4910981779976,,,,,1,0,,,,,,,,,,,1465.4910981779976,1465.4910981779976,1465.4910981779976,1465.4910981779976,1466.9930071469971,1466.9930071469971,1466.9930071469971,1466.9930071469971,1466.9930071469971,1466.9930071469971,1466.9930071469971,1466.9930071469971,repeat,number,numRpt,f,0.3438322030051495,noRew,,1,,,,,low,1467.3601031469989,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,15,0,15,0,,,,,,,,,,,,,,,,10,913,,,,146,B,hexagon,0.0007958930000313558,1469.3407354890005,1469.8459645369985,,,,,1,0,,,,,,,,,,,1469.8459645369985,1469.8459645369985,1469.8459645369985,1469.8459645369985,1471.3474828519975,1471.3474828519975,1471.3474828519975,1471.3474828519975,1471.3474828519975,1471.3474828519975,1471.3474828519975,1471.3474828519975,repeat,number,numRpt,d,0.5819315120024839,noRew,,1,,,,,low,1471.9481058229976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,16,0,16,0,,,,,,,,,,,,,,,,10,923,,,,160,D,hexagon,0.0007182369990914594,1473.9303613499978,1474.4344512089992,,,,,1,0,,,,,,,,,,,1474.4344512089992,1474.4344512089992,1474.4344512089992,1474.4344512089992,1475.9360473529996,1475.9360473529996,1475.9360473529996,1475.9360473529996,1475.9360473529996,1475.9360473529996,1475.9360473529996,1475.9360473529996,repeat,number,numRpt,f,0.481252019002568,noRew,,1,,,,,low,1476.4364725559972,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,17,0,17,0,,,,,,,,,,,,,,,,1,924,,,,146,U,star,0.000577670998609392,1478.4186329679978,1478.9227013309974,,,,,1,0,,,,,,,,,,,1478.9227013309974,1478.9227013309974,1478.9227013309974,1478.9227013309974,1480.4243030949983,1480.4243030949983,1480.4243030949983,1480.4243030949983,1480.4243030949983,1480.4243030949983,1480.4243030949983,1480.4243030949983,switch,letter,lettSwt,k,0.3689631730012479,noRew,,1,,,,,low,1480.8247448309994,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,18,0,18,0,,,,,,,,,,,,,,,,10,934,,,,125,W,star,0.0008410640002693981,1482.8069962150003,1483.3107179159997,,,,,1,0,,,,,,,,,,,1483.3107179159997,1483.3107179159997,1483.3107179159997,1483.3107179159997,1484.8122624110001,1484.8122624110001,1484.8122624110001,1484.8122624110001,1484.8122624110001,1484.8122624110001,1484.8122624110001,1484.8122624110001,repeat,letter,lettRpt,k,0.46925571900283103,noRew,,1,,,,,low,1485.3129047059992,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,19,0,19,0,,,,,,,,,,,,,,,,1,935,,,,139,H,hexagon,0.0008175729999493342,1487.2946002419994,1487.7991759119977,,,,,1,0,,,,,,,,,,,1487.7991759119977,1487.7991759119977,1487.7991759119977,1487.7991759119977,1489.300768711997,1489.300768711997,1489.300768711997,1489.300768711997,1489.300768711997,1489.300768711997,1489.300768711997,1489.300768711997,switch,number,numSwt,d,0.5646145120044821,noRew,,1,,,,,low,1489.8846031979992,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,20,0,20,0,,,,,,,,,,,,,,,,0,935,,,,132,B,star,0.0010082920016429853,1491.8672716069996,1492.3708410429972,,,,,0,0,,,,,,,,,,,1492.3708410429972,1492.3708410429972,1492.3708410429972,1492.3708410429972,1493.872399890999,1493.872399890999,1493.872399890999,1493.872399890999,1493.872399890999,1493.872399890999,1493.872399890999,1493.872399890999,switch,letter,NA,k,0.3616402210027445,noRew,,1,,,,,low,1494.2561495989976,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,21,0,21,0,,,,,,,,,,,,,,,,10,945,,,,174,F,hexagon,0.001208486999530578,1496.2383753469985,1496.7423305089978,,,,,1,1,,,,,,,,,,,1496.7423305089978,1496.7423305089978,1496.7423305089978,1496.7423305089978,1498.2440135059987,1498.2440135059987,1498.2440135059987,1498.2440135059987,1498.2440135059987,1498.2440135059987,1498.2440135059987,1498.2440135059987,repeat,letter,lettRpt,j,0.5508590890021878,noRew,,1,,,,,low,1498.8113312399983,1500.3129838719979,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,22,0,22,0,,,,,,,,,,,,,,,,1,946,,,,181,S,hexagon,0.00070414299989352,1500.7926668559994,1501.2975248259972,,,,,1,0,,,,,,,,,,,1501.2975248259972,1501.2975248259972,1501.2975248259972,1501.2975248259972,1502.7989328479998,1502.7989328479998,1502.7989328479998,1502.7989328479998,1502.7989328479998,1502.7989328479998,1502.7989328479998,1502.7989328479998,switch,number,numSwt,f,0.4987691780006571,noRew,,1,,,,,low,1503.3160094259983,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,23,0,23,0,,,,,,,,,,,,,,,,0,946,,,,167,Y,star,0.000770947001001332,1505.2983061939995,1505.8021671619972,,,,,1,0,,,,,,,,,,,1505.8021671619972,1505.8021671619972,1505.8021671619972,1505.8021671619972,1507.303763349999,1507.303763349999,1507.303763349999,1507.303763349999,1507.303763349999,1507.303763349999,1507.303763349999,1507.303763349999,repeat,number,numRpt,f,0.5234593540044443,noRew,,1,,,,,low,1507.854507311,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,24,0,24,0,,,,,,,,,,,,,,,,0,946,,,,146,D,star,0.0009471839985053521,1509.836530157998,1510.3406989529976,,,,,0,0,,,,,,,,,,,1510.3406989529976,1510.3406989529976,1510.3406989529976,1510.3406989529976,1511.8422377079987,1511.8422377079987,1511.8422377079987,1511.8422377079987,1511.8422377079987,1511.8422377079987,1511.8422377079987,1511.8422377079987,repeat,number,NA,f,0.4006146150022687,noRew,,1,,,,,low,1512.2595976589982,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,25,0,25,0,,,,,,,,,,,,,,,,1,947,,,,125,F,hexagon,0.0005539680023503024,1514.241040228997,1514.745552278,,,,,1,1,,,,,,,,,,,1514.745552278,1514.745552278,1514.745552278,1514.745552278,1516.2471531089977,1516.2471531089977,1516.2471531089977,1516.2471531089977,1516.2471531089977,1516.2471531089977,1516.2471531089977,1516.2471531089977,repeat,number,numRpt,d,0.5456357950060919,noRew,,1,,,,,low,1516.8144050839983,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,26,0,26,0,,,,,,,,,,,,,,,,1,948,,,,181,H,hexagon,0.0007283619997906499,1518.7965733380006,1519.3006443230006,,,,,1,0,,,,,,,,,,,1519.3006443230006,1519.3006443230006,1519.3006443230006,1519.3006443230006,1520.8021258089975,1520.8021258089975,1520.8021258089975,1520.8021258089975,1520.8021258089975,1520.8021258089975,1520.8021258089975,1520.8021258089975,repeat,number,numRpt,f,0.47882934900189866,noRew,,1,,,,,low,1521.3025233629996,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,27,0,27,0,,,,,,,,,,,,,,,,1,949,,,,160,Y,star,0.0011281389997748192,1523.2840760969993,1523.7887982659995,,,,,1,0,,,,,,,,,,,1523.7887982659995,1523.7887982659995,1523.7887982659995,1523.7887982659995,1525.2905289949995,1525.2905289949995,1525.2905289949995,1525.2905289949995,1525.2905289949995,1525.2905289949995,1525.2905289949995,1525.2905289949995,switch,letter,lettSwt,k,0.40613149300406803,noRew,,1,,,,,low,1525.7242199419998,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,28,0,28,0,,,,,,,,,,,,,,,,10,959,,,,139,S,hexagon,0.0011320430021442007,1527.7062976939997,1528.2103580980001,,,,,1,0,,,,,,,,,,,1528.2103580980001,1528.2103580980001,1528.2103580980001,1528.2103580980001,1529.7119127509977,1529.7119127509977,1529.7119127509977,1529.7119127509977,1529.7119127509977,1529.7119127509977,1529.7119127509977,1529.7119127509977,switch,number,numSwt,d,0.5694448240028578,noRew,,1,,,,,low,1530.3125179009985,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,29,0,29,0,,,,,,,,,,,,,,,,10,969,,,,167,W,star,0.0012058659995091148,1532.2951308999982,1532.798997476999,,,,,1,0,,,,,,,,,,,1532.798997476999,1532.798997476999,1532.798997476999,1532.798997476999,1534.3002368630005,1534.3002368630005,1534.3002368630005,1534.3002368630005,1534.3002368630005,1534.3002368630005,1534.3002368630005,1534.3002368630005,switch,letter,lettSwt,k,0.3563349569994898,noRew,,1,,,,,low,1534.6841908889983,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,30,0,30,0,,,,,,,,,,,,,,,,0,969,,,,174,B,star,0.0010493900008441415,1536.6660802229999,1537.170309104,,,,,1,0,,,,,,,,,,,1537.170309104,1537.170309104,1537.170309104,1537.170309104,1538.6721256249984,1538.6721256249984,1538.6721256249984,1538.6721256249984,1538.6721256249984,1538.6721256249984,1538.6721256249984,1538.6721256249984,switch,number,numSwt,f,0.6179305970035784,noRew,,1,,,,,low,1539.3226991379997,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,31,0,31,0,,,,,,,,,,,,,,,,1,970,,,,132,U,hexagon,0.001242377002199646,1541.3045816939994,1541.8088557899973,,,,,1,0,,,,,,,,,,,1541.8088557899973,1541.8088557899973,1541.8088557899973,1541.8088557899973,1543.310602092999,1543.310602092999,1543.310602092999,1543.310602092999,1543.310602092999,1543.310602092999,1543.310602092999,1543.310602092999,repeat,number,numRpt,d,0.50701494200257,noRew,,1,,,,,low,1543.8443475200002,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,970,,,,181,D,star,0.0014836920017842203,1560.3262969499992,1560.8296296459994,,,,,0,0,,,,,,,,,,,1560.8296296459994,1560.8296296459994,1560.8296296459994,1560.8296296459994,1562.3312940139986,1562.3312940139986,1562.3312940139986,1562.3312940139986,1562.3312940139986,1562.3312940139986,1562.3312940139986,1562.3312940139986,switch,letter,NA,k,0.36732382100308314,noRew,,2,,,space,3.721092164003494,low,1562.7151878119985,1564.2166410669997,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,2,0,1,0,1,0,,,,,,,,,,,,,,,,10,980,,,,139,W,hexagon,0.0004559400003927294,1564.6964052080002,1565.2010779379998,,,,,1,1,,,,,,,,,,,1565.2010779379998,1565.2010779379998,1565.2010779379998,1565.2010779379998,1566.7027307949975,1566.7027307949975,1566.7027307949975,1566.7027307949975,1566.7027307949975,1566.7027307949975,1566.7027307949975,1566.7027307949975,switch,number,numSwt,d,0.4347948080030619,noRew,,2,,,,,low,1567.1699111630005,,,,,,,,,,,,,,,,36290,2022-09-21_10h13.54.520,vts_reward_expectancy_OFFLINE,2022.2.4,59.912243422048526,
